datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
12000	46.27	xtal-xtal	0.86	11.89	1.72	-18.66	-3.93	-5.71
12000	48.38	bio-bio	0.86	11.89	1.72	-18.66	-3.93	-5.71
12000	3.72	xtal-bio	0.86	11.89	1.72	-18.66	-3.93	-5.71
12000	1.62	bio-xtal	0.86	11.89	1.72	-18.66	-3.93	-5.71
12000	94.65	same	0.86	11.89	1.72	-18.66	-3.93	-5.71
12000	5.35	different	0.86	11.89	1.72	-18.66	-3.93	-5.71
12200	46.25	xtal-xtal	0.83	11.89	1.71	-18.66	-3.90	-5.68
12200	48.37	bio-bio	0.83	11.89	1.71	-18.66	-3.90	-5.68
12200	3.75	xtal-bio	0.83	11.89	1.71	-18.66	-3.90	-5.68
12200	1.63	bio-xtal	0.83	11.89	1.71	-18.66	-3.90	-5.68
12200	94.62	same	0.83	11.89	1.71	-18.66	-3.90	-5.68
12200	5.38	different	0.83	11.89	1.71	-18.66	-3.90	-5.68
12400	46.23	xtal-xtal	0.81	11.89	1.69	-18.66	-3.87	-5.65
12400	48.35	bio-bio	0.81	11.89	1.69	-18.66	-3.87	-5.65
12400	3.77	xtal-bio	0.81	11.89	1.69	-18.66	-3.87	-5.65
12400	1.65	bio-xtal	0.81	11.89	1.69	-18.66	-3.87	-5.65
12400	94.58	same	0.81	11.89	1.69	-18.66	-3.87	-5.65
12400	5.42	different	0.81	11.89	1.69	-18.66	-3.87	-5.65
12600	46.25	xtal-xtal	0.80	11.89	1.68	-18.66	-3.84	-5.62
12600	48.34	bio-bio	0.80	11.89	1.68	-18.66	-3.84	-5.62
12600	3.75	xtal-bio	0.80	11.89	1.68	-18.66	-3.84	-5.62
12600	1.66	bio-xtal	0.80	11.89	1.68	-18.66	-3.84	-5.62
12600	94.59	same	0.80	11.89	1.68	-18.66	-3.84	-5.62
12600	5.41	different	0.80	11.89	1.68	-18.66	-3.84	-5.62
12800	46.28	xtal-xtal	0.78	11.89	1.66	-18.66	-3.82	-5.60
12800	48.34	bio-bio	0.78	11.89	1.66	-18.66	-3.82	-5.60
12800	3.72	xtal-bio	0.78	11.89	1.66	-18.66	-3.82	-5.60
12800	1.66	bio-xtal	0.78	11.89	1.66	-18.66	-3.82	-5.60
12800	94.62	same	0.78	11.89	1.66	-18.66	-3.82	-5.60
12800	5.38	different	0.78	11.89	1.66	-18.66	-3.82	-5.60
13000	46.29	xtal-xtal	0.76	11.89	1.65	-18.66	-3.80	-5.57
13000	48.35	bio-bio	0.76	11.89	1.65	-18.66	-3.80	-5.57
13000	3.71	xtal-bio	0.76	11.89	1.65	-18.66	-3.80	-5.57
13000	1.65	bio-xtal	0.76	11.89	1.65	-18.66	-3.80	-5.57
13000	94.64	same	0.76	11.89	1.65	-18.66	-3.80	-5.57
13000	5.36	different	0.76	11.89	1.65	-18.66	-3.80	-5.57
13200	46.27	xtal-xtal	0.74	11.89	1.64	-18.66	-3.78	-5.54
13200	48.33	bio-bio	0.74	11.89	1.64	-18.66	-3.78	-5.54
13200	3.73	xtal-bio	0.74	11.89	1.64	-18.66	-3.78	-5.54
13200	1.67	bio-xtal	0.74	11.89	1.64	-18.66	-3.78	-5.54
13200	94.60	same	0.74	11.89	1.64	-18.66	-3.78	-5.54
13200	5.40	different	0.74	11.89	1.64	-18.66	-3.78	-5.54
13400	46.28	xtal-xtal	0.72	11.89	1.62	-18.66	-3.75	-5.52
13400	48.28	bio-bio	0.72	11.89	1.62	-18.66	-3.75	-5.52
13400	3.72	xtal-bio	0.72	11.89	1.62	-18.66	-3.75	-5.52
13400	1.72	bio-xtal	0.72	11.89	1.62	-18.66	-3.75	-5.52
13400	94.56	same	0.72	11.89	1.62	-18.66	-3.75	-5.52
13400	5.44	different	0.72	11.89	1.62	-18.66	-3.75	-5.52
13600	46.27	xtal-xtal	0.70	11.89	1.61	-18.66	-3.73	-5.49
13600	48.24	bio-bio	0.70	11.89	1.61	-18.66	-3.73	-5.49
13600	3.73	xtal-bio	0.70	11.89	1.61	-18.66	-3.73	-5.49
13600	1.76	bio-xtal	0.70	11.89	1.61	-18.66	-3.73	-5.49
13600	94.51	same	0.70	11.89	1.61	-18.66	-3.73	-5.49
13600	5.49	different	0.70	11.89	1.61	-18.66	-3.73	-5.49
13800	46.25	xtal-xtal	0.68	11.89	1.60	-18.66	-3.71	-5.46
13800	48.22	bio-bio	0.68	11.89	1.60	-18.66	-3.71	-5.46
13800	3.75	xtal-bio	0.68	11.89	1.60	-18.66	-3.71	-5.46
13800	1.78	bio-xtal	0.68	11.89	1.60	-18.66	-3.71	-5.46
13800	94.47	same	0.68	11.89	1.60	-18.66	-3.71	-5.46
13800	5.53	different	0.68	11.89	1.60	-18.66	-3.71	-5.46
14000	46.22	xtal-xtal	0.66	11.89	1.58	-18.66	-3.69	-5.44
14000	48.22	bio-bio	0.66	11.89	1.58	-18.66	-3.69	-5.44
14000	3.78	xtal-bio	0.66	11.89	1.58	-18.66	-3.69	-5.44
14000	1.78	bio-xtal	0.66	11.89	1.58	-18.66	-3.69	-5.44
14000	94.44	same	0.66	11.89	1.58	-18.66	-3.69	-5.44
14000	5.56	different	0.66	11.89	1.58	-18.66	-3.69	-5.44
14200	46.19	xtal-xtal	0.65	11.89	1.57	-18.66	-3.67	-5.41
14200	48.22	bio-bio	0.65	11.89	1.57	-18.66	-3.67	-5.41
14200	3.81	xtal-bio	0.65	11.89	1.57	-18.66	-3.67	-5.41
14200	1.78	bio-xtal	0.65	11.89	1.57	-18.66	-3.67	-5.41
14200	94.41	same	0.65	11.89	1.57	-18.66	-3.67	-5.41
14200	5.59	different	0.65	11.89	1.57	-18.66	-3.67	-5.41
14400	46.17	xtal-xtal	0.63	11.89	1.56	-18.66	-3.65	-5.39
14400	48.19	bio-bio	0.63	11.89	1.56	-18.66	-3.65	-5.39
14400	3.83	xtal-bio	0.63	11.89	1.56	-18.66	-3.65	-5.39
14400	1.81	bio-xtal	0.63	11.89	1.56	-18.66	-3.65	-5.39
14400	94.36	same	0.63	11.89	1.56	-18.66	-3.65	-5.39
14400	5.64	different	0.63	11.89	1.56	-18.66	-3.65	-5.39
14600	46.16	xtal-xtal	0.61	11.89	1.55	-18.66	-3.63	-5.37
14600	48.21	bio-bio	0.61	11.89	1.55	-18.66	-3.63	-5.37
14600	3.84	xtal-bio	0.61	11.89	1.55	-18.66	-3.63	-5.37
14600	1.79	bio-xtal	0.61	11.89	1.55	-18.66	-3.63	-5.37
14600	94.36	same	0.61	11.89	1.55	-18.66	-3.63	-5.37
14600	5.64	different	0.61	11.89	1.55	-18.66	-3.63	-5.37
14800	46.16	xtal-xtal	0.60	11.89	1.53	-18.66	-3.61	-5.34
14800	48.22	bio-bio	0.60	11.89	1.53	-18.66	-3.61	-5.34
14800	3.84	xtal-bio	0.60	11.89	1.53	-18.66	-3.61	-5.34
14800	1.78	bio-xtal	0.60	11.89	1.53	-18.66	-3.61	-5.34
14800	94.38	same	0.60	11.89	1.53	-18.66	-3.61	-5.34
14800	5.62	different	0.60	11.89	1.53	-18.66	-3.61	-5.34
15000	46.11	xtal-xtal	0.58	11.89	1.52	-18.66	-3.59	-5.32
15000	48.21	bio-bio	0.58	11.89	1.52	-18.66	-3.59	-5.32
15000	3.89	xtal-bio	0.58	11.89	1.52	-18.66	-3.59	-5.32
15000	1.79	bio-xtal	0.58	11.89	1.52	-18.66	-3.59	-5.32
15000	94.33	same	0.58	11.89	1.52	-18.66	-3.59	-5.32
15000	5.67	different	0.58	11.89	1.52	-18.66	-3.59	-5.32
15200	46.10	xtal-xtal	0.56	11.89	1.51	-18.66	-3.56	-5.30
15200	48.18	bio-bio	0.56	11.89	1.51	-18.66	-3.56	-5.30
15200	3.90	xtal-bio	0.56	11.89	1.51	-18.66	-3.56	-5.30
15200	1.82	bio-xtal	0.56	11.89	1.51	-18.66	-3.56	-5.30
15200	94.28	same	0.56	11.89	1.51	-18.66	-3.56	-5.30
15200	5.72	different	0.56	11.89	1.51	-18.66	-3.56	-5.30
15400	46.10	xtal-xtal	0.54	11.89	1.50	-18.66	-3.55	-5.27
15400	48.18	bio-bio	0.54	11.89	1.50	-18.66	-3.55	-5.27
15400	3.90	xtal-bio	0.54	11.89	1.50	-18.66	-3.55	-5.27
15400	1.82	bio-xtal	0.54	11.89	1.50	-18.66	-3.55	-5.27
15400	94.27	same	0.54	11.89	1.50	-18.66	-3.55	-5.27
15400	5.73	different	0.54	11.89	1.50	-18.66	-3.55	-5.27
15600	46.11	xtal-xtal	0.53	11.89	1.48	-18.66	-3.53	-5.25
15600	48.16	bio-bio	0.53	11.89	1.48	-18.66	-3.53	-5.25
15600	3.89	xtal-bio	0.53	11.89	1.48	-18.66	-3.53	-5.25
15600	1.84	bio-xtal	0.53	11.89	1.48	-18.66	-3.53	-5.25
15600	94.27	same	0.53	11.89	1.48	-18.66	-3.53	-5.25
15600	5.73	different	0.53	11.89	1.48	-18.66	-3.53	-5.25
15800	46.07	xtal-xtal	0.51	11.89	1.47	-18.66	-3.51	-5.23
15800	48.15	bio-bio	0.51	11.89	1.47	-18.66	-3.51	-5.23
15800	3.93	xtal-bio	0.51	11.89	1.47	-18.66	-3.51	-5.23
15800	1.85	bio-xtal	0.51	11.89	1.47	-18.66	-3.51	-5.23
15800	94.22	same	0.51	11.89	1.47	-18.66	-3.51	-5.23
15800	5.78	different	0.51	11.89	1.47	-18.66	-3.51	-5.23
16000	46.02	xtal-xtal	0.50	11.89	1.46	-18.66	-3.49	-5.21
16000	48.14	bio-bio	0.50	11.89	1.46	-18.66	-3.49	-5.21
16000	3.98	xtal-bio	0.50	11.89	1.46	-18.66	-3.49	-5.21
16000	1.86	bio-xtal	0.50	11.89	1.46	-18.66	-3.49	-5.21
16000	94.16	same	0.50	11.89	1.46	-18.66	-3.49	-5.21
16000	5.84	different	0.50	11.89	1.46	-18.66	-3.49	-5.21
16200	46.00	xtal-xtal	0.48	11.89	1.45	-18.66	-3.47	-5.19
16200	48.15	bio-bio	0.48	11.89	1.45	-18.66	-3.47	-5.19
16200	4.00	xtal-bio	0.48	11.89	1.45	-18.66	-3.47	-5.19
16200	1.85	bio-xtal	0.48	11.89	1.45	-18.66	-3.47	-5.19
16200	94.15	same	0.48	11.89	1.45	-18.66	-3.47	-5.19
16200	5.85	different	0.48	11.89	1.45	-18.66	-3.47	-5.19
16400	45.97	xtal-xtal	0.46	11.89	1.43	-18.66	-3.45	-5.16
16400	48.15	bio-bio	0.46	11.89	1.43	-18.66	-3.45	-5.16
16400	4.03	xtal-bio	0.46	11.89	1.43	-18.66	-3.45	-5.16
16400	1.85	bio-xtal	0.46	11.89	1.43	-18.66	-3.45	-5.16
16400	94.12	same	0.46	11.89	1.43	-18.66	-3.45	-5.16
16400	5.88	different	0.46	11.89	1.43	-18.66	-3.45	-5.16
16600	45.93	xtal-xtal	0.45	11.89	1.42	-18.66	-3.44	-5.14
16600	48.12	bio-bio	0.45	11.89	1.42	-18.66	-3.44	-5.14
16600	4.07	xtal-bio	0.45	11.89	1.42	-18.66	-3.44	-5.14
16600	1.88	bio-xtal	0.45	11.89	1.42	-18.66	-3.44	-5.14
16600	94.05	same	0.45	11.89	1.42	-18.66	-3.44	-5.14
16600	5.95	different	0.45	11.89	1.42	-18.66	-3.44	-5.14
16800	45.89	xtal-xtal	0.43	11.89	1.41	-18.66	-3.42	-5.12
16800	48.11	bio-bio	0.43	11.89	1.41	-18.66	-3.42	-5.12
16800	4.11	xtal-bio	0.43	11.89	1.41	-18.66	-3.42	-5.12
16800	1.89	bio-xtal	0.43	11.89	1.41	-18.66	-3.42	-5.12
16800	94.00	same	0.43	11.89	1.41	-18.66	-3.42	-5.12
16800	6.00	different	0.43	11.89	1.41	-18.66	-3.42	-5.12
17000	45.86	xtal-xtal	0.41	11.89	1.40	-18.66	-3.40	-5.10
17000	48.10	bio-bio	0.41	11.89	1.40	-18.66	-3.40	-5.10
17000	4.14	xtal-bio	0.41	11.89	1.40	-18.66	-3.40	-5.10
17000	1.90	bio-xtal	0.41	11.89	1.40	-18.66	-3.40	-5.10
17000	93.96	same	0.41	11.89	1.40	-18.66	-3.40	-5.10
17000	6.04	different	0.41	11.89	1.40	-18.66	-3.40	-5.10
17200	45.81	xtal-xtal	0.39	11.89	1.39	-18.66	-3.38	-5.08
17200	48.10	bio-bio	0.39	11.89	1.39	-18.66	-3.38	-5.08
17200	4.19	xtal-bio	0.39	11.89	1.39	-18.66	-3.38	-5.08
17200	1.90	bio-xtal	0.39	11.89	1.39	-18.66	-3.38	-5.08
17200	93.91	same	0.39	11.89	1.39	-18.66	-3.38	-5.08
17200	6.09	different	0.39	11.89	1.39	-18.66	-3.38	-5.08
17400	45.80	xtal-xtal	0.37	11.89	1.38	-18.66	-3.36	-5.06
17400	48.09	bio-bio	0.37	11.89	1.38	-18.66	-3.36	-5.06
17400	4.20	xtal-bio	0.37	11.89	1.38	-18.66	-3.36	-5.06
17400	1.91	bio-xtal	0.37	11.89	1.38	-18.66	-3.36	-5.06
17400	93.89	same	0.37	11.89	1.38	-18.66	-3.36	-5.06
17400	6.11	different	0.37	11.89	1.38	-18.66	-3.36	-5.06
17600	45.82	xtal-xtal	0.36	11.89	1.36	-18.66	-3.34	-5.04
17600	48.06	bio-bio	0.36	11.89	1.36	-18.66	-3.34	-5.04
17600	4.18	xtal-bio	0.36	11.89	1.36	-18.66	-3.34	-5.04
17600	1.94	bio-xtal	0.36	11.89	1.36	-18.66	-3.34	-5.04
17600	93.88	same	0.36	11.89	1.36	-18.66	-3.34	-5.04
17600	6.12	different	0.36	11.89	1.36	-18.66	-3.34	-5.04
17800	45.83	xtal-xtal	0.34	11.89	1.35	-18.66	-3.32	-5.03
17800	48.04	bio-bio	0.34	11.89	1.35	-18.66	-3.32	-5.03
17800	4.17	xtal-bio	0.34	11.89	1.35	-18.66	-3.32	-5.03
17800	1.96	bio-xtal	0.34	11.89	1.35	-18.66	-3.32	-5.03
17800	93.87	same	0.34	11.89	1.35	-18.66	-3.32	-5.03
17800	6.13	different	0.34	11.89	1.35	-18.66	-3.32	-5.03
18000	45.82	xtal-xtal	0.32	11.89	1.34	-18.66	-3.30	-5.01
18000	48.03	bio-bio	0.32	11.89	1.34	-18.66	-3.30	-5.01
18000	4.18	xtal-bio	0.32	11.89	1.34	-18.66	-3.30	-5.01
18000	1.97	bio-xtal	0.32	11.89	1.34	-18.66	-3.30	-5.01
18000	93.84	same	0.32	11.89	1.34	-18.66	-3.30	-5.01
18000	6.16	different	0.32	11.89	1.34	-18.66	-3.30	-5.01
18200	45.80	xtal-xtal	0.30	11.89	1.33	-18.66	-3.28	-4.99
18200	48.00	bio-bio	0.30	11.89	1.33	-18.66	-3.28	-4.99
18200	4.20	xtal-bio	0.30	11.89	1.33	-18.66	-3.28	-4.99
18200	2.00	bio-xtal	0.30	11.89	1.33	-18.66	-3.28	-4.99
18200	93.80	same	0.30	11.89	1.33	-18.66	-3.28	-4.99
18200	6.20	different	0.30	11.89	1.33	-18.66	-3.28	-4.99
18400	45.79	xtal-xtal	0.28	11.89	1.32	-18.66	-3.27	-4.97
18400	47.98	bio-bio	0.28	11.89	1.32	-18.66	-3.27	-4.97
18400	4.21	xtal-bio	0.28	11.89	1.32	-18.66	-3.27	-4.97
18400	2.02	bio-xtal	0.28	11.89	1.32	-18.66	-3.27	-4.97
18400	93.77	same	0.28	11.89	1.32	-18.66	-3.27	-4.97
18400	6.23	different	0.28	11.89	1.32	-18.66	-3.27	-4.97
18600	45.77	xtal-xtal	0.27	11.89	1.31	-18.66	-3.25	-4.95
18600	47.96	bio-bio	0.27	11.89	1.31	-18.66	-3.25	-4.95
18600	4.23	xtal-bio	0.27	11.89	1.31	-18.66	-3.25	-4.95
18600	2.04	bio-xtal	0.27	11.89	1.31	-18.66	-3.25	-4.95
18600	93.74	same	0.27	11.89	1.31	-18.66	-3.25	-4.95
18600	6.26	different	0.27	11.89	1.31	-18.66	-3.25	-4.95
18800	45.76	xtal-xtal	0.25	11.89	1.30	-18.66	-3.23	-4.93
18800	47.94	bio-bio	0.25	11.89	1.30	-18.66	-3.23	-4.93
18800	4.24	xtal-bio	0.25	11.89	1.30	-18.66	-3.23	-4.93
18800	2.06	bio-xtal	0.25	11.89	1.30	-18.66	-3.23	-4.93
18800	93.70	same	0.25	11.89	1.30	-18.66	-3.23	-4.93
18800	6.30	different	0.25	11.89	1.30	-18.66	-3.23	-4.93
19000	45.74	xtal-xtal	0.24	11.89	1.29	-18.66	-3.21	-4.91
19000	47.91	bio-bio	0.24	11.89	1.29	-18.66	-3.21	-4.91
19000	4.26	xtal-bio	0.24	11.89	1.29	-18.66	-3.21	-4.91
19000	2.09	bio-xtal	0.24	11.89	1.29	-18.66	-3.21	-4.91
19000	93.65	same	0.24	11.89	1.29	-18.66	-3.21	-4.91
19000	6.35	different	0.24	11.89	1.29	-18.66	-3.21	-4.91
19200	45.74	xtal-xtal	0.22	11.89	1.27	-18.66	-3.20	-4.90
19200	47.91	bio-bio	0.22	11.89	1.27	-18.66	-3.20	-4.90
19200	4.26	xtal-bio	0.22	11.89	1.27	-18.66	-3.20	-4.90
19200	2.09	bio-xtal	0.22	11.89	1.27	-18.66	-3.20	-4.90
19200	93.66	same	0.22	11.89	1.27	-18.66	-3.20	-4.90
19200	6.34	different	0.22	11.89	1.27	-18.66	-3.20	-4.90
19400	45.75	xtal-xtal	0.21	11.89	1.26	-18.66	-3.18	-4.88
19400	47.86	bio-bio	0.21	11.89	1.26	-18.66	-3.18	-4.88
19400	4.25	xtal-bio	0.21	11.89	1.26	-18.66	-3.18	-4.88
19400	2.14	bio-xtal	0.21	11.89	1.26	-18.66	-3.18	-4.88
19400	93.61	same	0.21	11.89	1.26	-18.66	-3.18	-4.88
19400	6.39	different	0.21	11.89	1.26	-18.66	-3.18	-4.88
19600	45.73	xtal-xtal	0.19	11.89	1.25	-18.66	-3.16	-4.86
19600	47.83	bio-bio	0.19	11.89	1.25	-18.66	-3.16	-4.86
19600	4.27	xtal-bio	0.19	11.89	1.25	-18.66	-3.16	-4.86
19600	2.17	bio-xtal	0.19	11.89	1.25	-18.66	-3.16	-4.86
19600	93.56	same	0.19	11.89	1.25	-18.66	-3.16	-4.86
19600	6.44	different	0.19	11.89	1.25	-18.66	-3.16	-4.86
19800	45.73	xtal-xtal	0.17	11.89	1.24	-18.66	-3.14	-4.84
19800	47.80	bio-bio	0.17	11.89	1.24	-18.66	-3.14	-4.84
19800	4.27	xtal-bio	0.17	11.89	1.24	-18.66	-3.14	-4.84
19800	2.20	bio-xtal	0.17	11.89	1.24	-18.66	-3.14	-4.84
19800	93.54	same	0.17	11.89	1.24	-18.66	-3.14	-4.84
19800	6.46	different	0.17	11.89	1.24	-18.66	-3.14	-4.84
20000	45.67	xtal-xtal	0.15	11.89	1.23	-18.66	-3.13	-4.83
20000	47.77	bio-bio	0.15	11.89	1.23	-18.66	-3.13	-4.83
20000	4.33	xtal-bio	0.15	11.89	1.23	-18.66	-3.13	-4.83
20000	2.23	bio-xtal	0.15	11.89	1.23	-18.66	-3.13	-4.83
20000	93.44	same	0.15	11.89	1.23	-18.66	-3.13	-4.83
20000	6.56	different	0.15	11.89	1.23	-18.66	-3.13	-4.83
20200	45.60	xtal-xtal	0.13	11.89	1.22	-18.66	-3.11	-4.81
20200	47.73	bio-bio	0.13	11.89	1.22	-18.66	-3.11	-4.81
20200	4.40	xtal-bio	0.13	11.89	1.22	-18.66	-3.11	-4.81
20200	2.27	bio-xtal	0.13	11.89	1.22	-18.66	-3.11	-4.81
20200	93.34	same	0.13	11.89	1.22	-18.66	-3.11	-4.81
20200	6.66	different	0.13	11.89	1.22	-18.66	-3.11	-4.81
20400	45.57	xtal-xtal	0.11	11.89	1.21	-18.66	-3.09	-4.79
20400	47.71	bio-bio	0.11	11.89	1.21	-18.66	-3.09	-4.79
20400	4.43	xtal-bio	0.11	11.89	1.21	-18.66	-3.09	-4.79
20400	2.29	bio-xtal	0.11	11.89	1.21	-18.66	-3.09	-4.79
20400	93.28	same	0.11	11.89	1.21	-18.66	-3.09	-4.79
20400	6.72	different	0.11	11.89	1.21	-18.66	-3.09	-4.79
20600	45.57	xtal-xtal	0.10	11.89	1.20	-18.66	-3.07	-4.78
20600	47.67	bio-bio	0.10	11.89	1.20	-18.66	-3.07	-4.78
20600	4.43	xtal-bio	0.10	11.89	1.20	-18.66	-3.07	-4.78
20600	2.33	bio-xtal	0.10	11.89	1.20	-18.66	-3.07	-4.78
20600	93.25	same	0.10	11.89	1.20	-18.66	-3.07	-4.78
20600	6.75	different	0.10	11.89	1.20	-18.66	-3.07	-4.78
20800	45.55	xtal-xtal	0.08	11.89	1.19	-18.66	-3.05	-4.76
20800	47.65	bio-bio	0.08	11.89	1.19	-18.66	-3.05	-4.76
20800	4.45	xtal-bio	0.08	11.89	1.19	-18.66	-3.05	-4.76
20800	2.35	bio-xtal	0.08	11.89	1.19	-18.66	-3.05	-4.76
20800	93.20	same	0.08	11.89	1.19	-18.66	-3.05	-4.76
20800	6.80	different	0.08	11.89	1.19	-18.66	-3.05	-4.76
21000	45.53	xtal-xtal	0.06	11.89	1.18	-18.66	-3.04	-4.74
21000	47.60	bio-bio	0.06	11.89	1.18	-18.66	-3.04	-4.74
21000	4.47	xtal-bio	0.06	11.89	1.18	-18.66	-3.04	-4.74
21000	2.40	bio-xtal	0.06	11.89	1.18	-18.66	-3.04	-4.74
21000	93.13	same	0.06	11.89	1.18	-18.66	-3.04	-4.74
21000	6.87	different	0.06	11.89	1.18	-18.66	-3.04	-4.74
21200	45.50	xtal-xtal	0.04	11.89	1.17	-18.66	-3.02	-4.73
21200	47.58	bio-bio	0.04	11.89	1.17	-18.66	-3.02	-4.73
21200	4.50	xtal-bio	0.04	11.89	1.17	-18.66	-3.02	-4.73
21200	2.42	bio-xtal	0.04	11.89	1.17	-18.66	-3.02	-4.73
21200	93.09	same	0.04	11.89	1.17	-18.66	-3.02	-4.73
21200	6.91	different	0.04	11.89	1.17	-18.66	-3.02	-4.73
21400	45.45	xtal-xtal	0.02	11.89	1.16	-18.66	-3.00	-4.71
21400	47.57	bio-bio	0.02	11.89	1.16	-18.66	-3.00	-4.71
21400	4.55	xtal-bio	0.02	11.89	1.16	-18.66	-3.00	-4.71
21400	2.43	bio-xtal	0.02	11.89	1.16	-18.66	-3.00	-4.71
21400	93.02	same	0.02	11.89	1.16	-18.66	-3.00	-4.71
21400	6.98	different	0.02	11.89	1.16	-18.66	-3.00	-4.71
21600	45.42	xtal-xtal	0.00	11.89	1.15	-18.66	-2.99	-4.70
21600	47.56	bio-bio	0.00	11.89	1.15	-18.66	-2.99	-4.70
21600	4.58	xtal-bio	0.00	11.89	1.15	-18.66	-2.99	-4.70
21600	2.44	bio-xtal	0.00	11.89	1.15	-18.66	-2.99	-4.70
21600	92.98	same	0.00	11.89	1.15	-18.66	-2.99	-4.70
21600	7.02	different	0.00	11.89	1.15	-18.66	-2.99	-4.70
21800	45.39	xtal-xtal	-0.02	11.89	1.14	-18.66	-2.97	-4.68
21800	47.54	bio-bio	-0.02	11.89	1.14	-18.66	-2.97	-4.68
21800	4.61	xtal-bio	-0.02	11.89	1.14	-18.66	-2.97	-4.68
21800	2.46	bio-xtal	-0.02	11.89	1.14	-18.66	-2.97	-4.68
21800	92.94	same	-0.02	11.89	1.14	-18.66	-2.97	-4.68
21800	7.06	different	-0.02	11.89	1.14	-18.66	-2.97	-4.68
22000	45.36	xtal-xtal	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22000	47.53	bio-bio	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22000	4.64	xtal-bio	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22000	2.47	bio-xtal	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22000	92.90	same	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22000	7.10	different	-0.04	11.89	1.12	-18.66	-2.96	-4.66
22200	45.34	xtal-xtal	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22200	47.53	bio-bio	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22200	4.66	xtal-bio	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22200	2.47	bio-xtal	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22200	92.87	same	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22200	7.13	different	-0.06	11.89	1.11	-18.66	-2.94	-4.65
22400	45.33	xtal-xtal	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22400	47.50	bio-bio	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22400	4.67	xtal-bio	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22400	2.50	bio-xtal	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22400	92.83	same	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22400	7.17	different	-0.08	11.89	1.10	-18.66	-2.92	-4.63
22600	45.31	xtal-xtal	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22600	47.48	bio-bio	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22600	4.69	xtal-bio	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22600	2.52	bio-xtal	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22600	92.78	same	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22600	7.22	different	-0.09	11.89	1.09	-18.66	-2.91	-4.62
22800	45.28	xtal-xtal	-0.11	11.89	1.08	-18.66	-2.90	-4.60
22800	47.48	bio-bio	-0.11	11.89	1.08	-18.66	-2.90	-4.60
22800	4.72	xtal-bio	-0.11	11.89	1.08	-18.66	-2.90	-4.60
22800	2.52	bio-xtal	-0.11	11.89	1.08	-18.66	-2.90	-4.60
22800	92.75	same	-0.11	11.89	1.08	-18.66	-2.90	-4.60
22800	7.25	different	-0.11	11.89	1.08	-18.66	-2.90	-4.60
23000	45.23	xtal-xtal	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23000	47.47	bio-bio	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23000	4.77	xtal-bio	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23000	2.53	bio-xtal	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23000	92.70	same	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23000	7.30	different	-0.13	11.89	1.07	-18.66	-2.88	-4.59
23200	45.19	xtal-xtal	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23200	47.47	bio-bio	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23200	4.81	xtal-bio	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23200	2.53	bio-xtal	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23200	92.66	same	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23200	7.34	different	-0.15	11.89	1.06	-18.66	-2.86	-4.57
23400	45.17	xtal-xtal	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23400	47.46	bio-bio	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23400	4.83	xtal-bio	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23400	2.54	bio-xtal	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23400	92.63	same	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23400	7.37	different	-0.17	11.89	1.05	-18.66	-2.85	-4.56
23600	45.14	xtal-xtal	-0.19	11.89	1.04	-18.66	-2.83	-4.54
23600	47.46	bio-bio	-0.19	11.89	1.04	-18.66	-2.83	-4.54
23600	4.86	xtal-bio	-0.19	11.89	1.04	-18.66	-2.83	-4.54
23600	2.54	bio-xtal	-0.19	11.89	1.04	-18.66	-2.83	-4.54
23600	92.60	same	-0.19	11.89	1.04	-18.66	-2.83	-4.54
