datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
11800	6.00	xtal-bio	-9.06	-0.19	-3.68	-6.32	3.00	-0.04
11800	10.00	bio-xtal	-9.06	-0.19	-3.68	-6.32	3.00	-0.04
11800	84.00	same	-9.06	-0.19	-3.68	-6.32	3.00	-0.04
11800	16.00	different	-9.06	-0.19	-3.68	-6.32	3.00	-0.04
12000	38.00	xtal-xtal	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12000	54.00	bio-bio	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12000	2.50	xtal-bio	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12000	5.50	bio-xtal	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12000	92.00	same	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12000	8.00	different	-9.61	-0.14	-3.49	-5.07	2.95	0.10
12200	35.50	xtal-xtal	-6.87	1.01	-3.38	-5.65	3.10	0.04
12200	53.00	bio-bio	-6.87	1.01	-3.38	-5.65	3.10	0.04
12200	5.00	xtal-bio	-6.87	1.01	-3.38	-5.65	3.10	0.04
12200	6.50	bio-xtal	-6.87	1.01	-3.38	-5.65	3.10	0.04
12200	88.50	same	-6.87	1.01	-3.38	-5.65	3.10	0.04
12200	11.50	different	-6.87	1.01	-3.38	-5.65	3.10	0.04
12400	34.50	xtal-xtal	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12400	46.00	bio-bio	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12400	3.50	xtal-bio	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12400	16.00	bio-xtal	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12400	80.50	same	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12400	19.50	different	-8.94	0.53	-3.81	-6.34	2.81	-0.01
12600	32.50	xtal-xtal	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12600	50.50	bio-bio	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12600	7.50	xtal-bio	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12600	9.50	bio-xtal	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12600	83.00	same	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12600	17.00	different	-9.01	0.66	-3.81	-4.23	3.80	-0.09
12800	38.00	xtal-xtal	-7.77	0.80	-3.77	-4.52	2.99	0.27
12800	52.00	bio-bio	-7.77	0.80	-3.77	-4.52	2.99	0.27
12800	6.50	xtal-bio	-7.77	0.80	-3.77	-4.52	2.99	0.27
12800	3.50	bio-xtal	-7.77	0.80	-3.77	-4.52	2.99	0.27
12800	90.00	same	-7.77	0.80	-3.77	-4.52	2.99	0.27
12800	10.00	different	-7.77	0.80	-3.77	-4.52	2.99	0.27
13000	35.50	xtal-xtal	-8.71	0.76	-4.06	-7.95	4.16	0.00
13000	53.00	bio-bio	-8.71	0.76	-4.06	-7.95	4.16	0.00
13000	5.00	xtal-bio	-8.71	0.76	-4.06	-7.95	4.16	0.00
13000	6.50	bio-xtal	-8.71	0.76	-4.06	-7.95	4.16	0.00
13000	88.50	same	-8.71	0.76	-4.06	-7.95	4.16	0.00
13000	11.50	different	-8.71	0.76	-4.06	-7.95	4.16	0.00
13200	35.00	xtal-xtal	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13200	52.00	bio-bio	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13200	8.50	xtal-bio	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13200	4.50	bio-xtal	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13200	87.00	same	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13200	13.00	different	-7.91	0.75	-3.66	-6.13	3.01	-0.01
13400	34.00	xtal-xtal	-7.32	0.76	-3.70	-5.12	3.25	0.03
13400	55.00	bio-bio	-7.32	0.76	-3.70	-5.12	3.25	0.03
13400	7.00	xtal-bio	-7.32	0.76	-3.70	-5.12	3.25	0.03
13400	4.00	bio-xtal	-7.32	0.76	-3.70	-5.12	3.25	0.03
13400	89.00	same	-7.32	0.76	-3.70	-5.12	3.25	0.03
13400	11.00	different	-7.32	0.76	-3.70	-5.12	3.25	0.03
13600	33.00	xtal-xtal	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13600	54.50	bio-bio	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13600	5.50	xtal-bio	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13600	7.00	bio-xtal	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13600	87.50	same	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13600	12.50	different	-8.13	0.02	-3.46	-7.85	3.53	-0.02
13800	36.00	xtal-xtal	-7.95	0.36	-3.82	-3.24	3.45	0.16
13800	54.00	bio-bio	-7.95	0.36	-3.82	-3.24	3.45	0.16
13800	4.00	xtal-bio	-7.95	0.36	-3.82	-3.24	3.45	0.16
13800	6.00	bio-xtal	-7.95	0.36	-3.82	-3.24	3.45	0.16
13800	90.00	same	-7.95	0.36	-3.82	-3.24	3.45	0.16
13800	10.00	different	-7.95	0.36	-3.82	-3.24	3.45	0.16
14000	35.50	xtal-xtal	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14000	53.00	bio-bio	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14000	4.00	xtal-bio	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14000	7.50	bio-xtal	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14000	88.50	same	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14000	11.50	different	-5.81	0.58	-3.66	-5.13	4.11	-0.03
14200	34.50	xtal-xtal	-8.21	5.87	-3.43	-5.12	3.61	0.01
14200	55.00	bio-bio	-8.21	5.87	-3.43	-5.12	3.61	0.01
14200	5.00	xtal-bio	-8.21	5.87	-3.43	-5.12	3.61	0.01
14200	5.50	bio-xtal	-8.21	5.87	-3.43	-5.12	3.61	0.01
14200	89.50	same	-8.21	5.87	-3.43	-5.12	3.61	0.01
14200	10.50	different	-8.21	5.87	-3.43	-5.12	3.61	0.01
14400	34.50	xtal-xtal	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14400	51.50	bio-bio	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14400	7.00	xtal-bio	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14400	7.00	bio-xtal	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14400	86.00	same	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14400	14.00	different	-8.52	-0.26	-3.49	-5.15	3.52	0.03
14600	33.00	xtal-xtal	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14600	54.00	bio-bio	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14600	5.50	xtal-bio	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14600	7.50	bio-xtal	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14600	87.00	same	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14600	13.00	different	-9.38	-1.77	-3.83	-6.36	4.11	0.02
14800	37.50	xtal-xtal	-6.46	0.48	-3.54	-3.85	4.25	0.27
14800	52.50	bio-bio	-6.46	0.48	-3.54	-3.85	4.25	0.27
14800	5.50	xtal-bio	-6.46	0.48	-3.54	-3.85	4.25	0.27
14800	4.50	bio-xtal	-6.46	0.48	-3.54	-3.85	4.25	0.27
14800	90.00	same	-6.46	0.48	-3.54	-3.85	4.25	0.27
14800	10.00	different	-6.46	0.48	-3.54	-3.85	4.25	0.27
15000	31.00	xtal-xtal	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15000	52.50	bio-bio	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15000	7.50	xtal-bio	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15000	9.00	bio-xtal	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15000	83.50	same	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15000	16.50	different	-7.23	2.20	-3.38	-6.84	2.86	-0.30
15200	32.00	xtal-xtal	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15200	54.00	bio-bio	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15200	6.00	xtal-bio	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15200	8.00	bio-xtal	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15200	86.00	same	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15200	14.00	different	-6.60	-0.61	-3.69	-5.34	3.87	0.24
15400	32.00	xtal-xtal	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15400	51.50	bio-bio	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15400	6.50	xtal-bio	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15400	10.00	bio-xtal	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15400	83.50	same	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15400	16.50	different	-7.09	0.26	-3.52	-8.64	3.64	-0.28
15600	35.00	xtal-xtal	-8.52	0.39	-3.52	-5.20	4.43	0.02
15600	54.50	bio-bio	-8.52	0.39	-3.52	-5.20	4.43	0.02
15600	6.00	xtal-bio	-8.52	0.39	-3.52	-5.20	4.43	0.02
15600	4.50	bio-xtal	-8.52	0.39	-3.52	-5.20	4.43	0.02
15600	89.50	same	-8.52	0.39	-3.52	-5.20	4.43	0.02
15600	10.50	different	-8.52	0.39	-3.52	-5.20	4.43	0.02
15800	28.50	xtal-xtal	-7.61	2.54	-3.82	-5.19	3.62	-0.29
15800	58.00	bio-bio	-7.61	2.54	-3.82	-5.19	3.62	-0.29
15800	7.00	xtal-bio	-7.61	2.54	-3.82	-5.19	3.62	-0.29
15800	6.50	bio-xtal	-7.61	2.54	-3.82	-5.19	3.62	-0.29
15800	86.50	same	-7.61	2.54	-3.82	-5.19	3.62	-0.29
15800	13.50	different	-7.61	2.54	-3.82	-5.19	3.62	-0.29
16000	29.00	xtal-xtal	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16000	57.00	bio-bio	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16000	4.50	xtal-bio	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16000	9.50	bio-xtal	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16000	86.00	same	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16000	14.00	different	-6.48	-0.60	-3.59	-5.84	2.78	-0.22
16200	32.50	xtal-xtal	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16200	50.50	bio-bio	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16200	6.00	xtal-bio	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16200	11.00	bio-xtal	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16200	83.00	same	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16200	17.00	different	-7.60	0.76	-3.30	-9.42	2.62	-0.25
16400	31.00	xtal-xtal	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16400	53.50	bio-bio	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16400	6.00	xtal-bio	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16400	9.50	bio-xtal	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16400	84.50	same	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16400	15.50	different	-11.43	6.66	-3.22	-8.36	4.78	-0.26
16600	33.50	xtal-xtal	-7.31	1.78	-3.54	-7.48	4.52	0.08
16600	51.50	bio-bio	-7.31	1.78	-3.54	-7.48	4.52	0.08
16600	6.00	xtal-bio	-7.31	1.78	-3.54	-7.48	4.52	0.08
16600	9.00	bio-xtal	-7.31	1.78	-3.54	-7.48	4.52	0.08
16600	85.00	same	-7.31	1.78	-3.54	-7.48	4.52	0.08
16600	15.00	different	-7.31	1.78	-3.54	-7.48	4.52	0.08
16800	28.00	xtal-xtal	-7.64	3.30	-3.19	-7.61	4.29	-0.31
16800	53.50	bio-bio	-7.64	3.30	-3.19	-7.61	4.29	-0.31
16800	10.00	xtal-bio	-7.64	3.30	-3.19	-7.61	4.29	-0.31
16800	8.50	bio-xtal	-7.64	3.30	-3.19	-7.61	4.29	-0.31
16800	81.50	same	-7.64	3.30	-3.19	-7.61	4.29	-0.31
16800	18.50	different	-7.64	3.30	-3.19	-7.61	4.29	-0.31
17000	26.00	xtal-xtal	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17000	55.50	bio-bio	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17000	7.00	xtal-bio	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17000	11.50	bio-xtal	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17000	81.50	same	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17000	18.50	different	-6.40	1.92	-3.33	-8.57	4.23	-0.31
17200	29.00	xtal-xtal	-6.45	2.80	-3.15	-7.60	4.86	0.13
17200	44.50	bio-bio	-6.45	2.80	-3.15	-7.60	4.86	0.13
17200	11.50	xtal-bio	-6.45	2.80	-3.15	-7.60	4.86	0.13
17200	15.00	bio-xtal	-6.45	2.80	-3.15	-7.60	4.86	0.13
17200	73.50	same	-6.45	2.80	-3.15	-7.60	4.86	0.13
17200	26.50	different	-6.45	2.80	-3.15	-7.60	4.86	0.13
17400	32.50	xtal-xtal	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17400	51.50	bio-bio	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17400	7.00	xtal-bio	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17400	9.00	bio-xtal	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17400	84.00	same	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17400	16.00	different	-6.40	1.00	-3.33	-5.61	3.78	-0.07
17600	31.50	xtal-xtal	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17600	55.50	bio-bio	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17600	9.00	xtal-bio	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17600	4.00	bio-xtal	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17600	87.00	same	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17600	13.00	different	-14.61	2.04	-3.35	-6.33	3.68	-0.07
17800	27.50	xtal-xtal	-7.18	0.74	-3.37	-9.89	3.89	-0.37
17800	56.50	bio-bio	-7.18	0.74	-3.37	-9.89	3.89	-0.37
17800	7.50	xtal-bio	-7.18	0.74	-3.37	-9.89	3.89	-0.37
17800	8.50	bio-xtal	-7.18	0.74	-3.37	-9.89	3.89	-0.37
17800	84.00	same	-7.18	0.74	-3.37	-9.89	3.89	-0.37
17800	16.00	different	-7.18	0.74	-3.37	-9.89	3.89	-0.37
18000	28.00	xtal-xtal	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18000	54.00	bio-bio	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18000	10.00	xtal-bio	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18000	8.00	bio-xtal	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18000	82.00	same	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18000	18.00	different	-14.65	0.87	-3.11	-6.07	2.78	-0.49
18200	25.00	xtal-xtal	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18200	54.00	bio-bio	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18200	8.00	xtal-bio	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18200	13.00	bio-xtal	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18200	79.00	same	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18200	21.00	different	-6.91	1.77	-2.88	-6.43	3.99	-0.33
18400	24.50	xtal-xtal	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18400	55.50	bio-bio	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18400	12.00	xtal-bio	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18400	8.00	bio-xtal	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18400	80.00	same	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18400	20.00	different	-12.58	0.30	-2.98	-7.23	4.78	-0.35
18600	33.00	xtal-xtal	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18600	53.00	bio-bio	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18600	7.50	xtal-bio	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18600	6.50	bio-xtal	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18600	86.00	same	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18600	14.00	different	-7.06	2.44	-3.20	-5.17	5.42	-0.04
18800	23.50	xtal-xtal	-7.19	1.31	-3.04	-7.10	3.76	-0.29
18800	59.00	bio-bio	-7.19	1.31	-3.04	-7.10	3.76	-0.29
18800	10.00	xtal-bio	-7.19	1.31	-3.04	-7.10	3.76	-0.29
18800	7.50	bio-xtal	-7.19	1.31	-3.04	-7.10	3.76	-0.29
18800	82.50	same	-7.19	1.31	-3.04	-7.10	3.76	-0.29
18800	17.50	different	-7.19	1.31	-3.04	-7.10	3.76	-0.29
19000	28.00	xtal-xtal	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19000	57.50	bio-bio	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19000	6.50	xtal-bio	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19000	8.00	bio-xtal	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19000	85.50	same	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19000	14.50	different	-6.54	1.10	-2.78	-5.17	2.64	-0.28
19200	27.50	xtal-xtal	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19200	56.50	bio-bio	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19200	7.50	xtal-bio	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19200	8.50	bio-xtal	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19200	84.00	same	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19200	16.00	different	-8.22	2.43	-2.84	-5.16	2.76	-0.14
19400	23.00	xtal-xtal	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19400	58.00	bio-bio	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19400	11.50	xtal-bio	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19400	7.50	bio-xtal	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19400	81.00	same	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19400	19.00	different	-7.84	2.95	-2.43	-5.51	2.84	-0.51
19600	27.50	xtal-xtal	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19600	54.50	bio-bio	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19600	10.00	xtal-bio	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19600	8.00	bio-xtal	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19600	82.00	same	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19600	18.00	different	-9.04	2.45	-2.89	-7.93	2.63	-0.36
19800	25.50	xtal-xtal	-7.26	4.39	-2.91	-5.12	4.13	-0.20
19800	57.00	bio-bio	-7.26	4.39	-2.91	-5.12	4.13	-0.20
19800	11.50	xtal-bio	-7.26	4.39	-2.91	-5.12	4.13	-0.20
19800	6.00	bio-xtal	-7.26	4.39	-2.91	-5.12	4.13	-0.20
19800	82.50	same	-7.26	4.39	-2.91	-5.12	4.13	-0.20
19800	17.50	different	-7.26	4.39	-2.91	-5.12	4.13	-0.20
20000	27.50	xtal-xtal	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20000	53.00	bio-bio	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20000	13.50	xtal-bio	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20000	6.00	bio-xtal	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20000	80.50	same	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20000	19.50	different	-6.41	3.09	-2.48	-5.43	3.66	-0.01
20200	25.50	xtal-xtal	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20200	59.50	bio-bio	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20200	7.00	xtal-bio	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20200	8.00	bio-xtal	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20200	85.00	same	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20200	15.00	different	-6.17	2.10	-2.97	-5.43	2.89	-0.45
20400	24.50	xtal-xtal	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20400	61.00	bio-bio	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20400	5.50	xtal-bio	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20400	9.00	bio-xtal	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20400	85.50	same	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20400	14.50	different	-5.98	2.89	-2.85	-5.35	3.19	-0.57
20600	26.50	xtal-xtal	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20600	57.00	bio-bio	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20600	8.50	xtal-bio	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20600	8.00	bio-xtal	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20600	83.50	same	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20600	16.50	different	-9.19	1.77	-2.61	-5.09	3.14	-0.52
20800	21.50	xtal-xtal	-7.61	4.51	-2.96	-5.74	3.92	-0.60
20800	60.00	bio-bio	-7.61	4.51	-2.96	-5.74	3.92	-0.60
20800	10.00	xtal-bio	-7.61	4.51	-2.96	-5.74	3.92	-0.60
20800	8.50	bio-xtal	-7.61	4.51	-2.96	-5.74	3.92	-0.60
20800	81.50	same	-7.61	4.51	-2.96	-5.74	3.92	-0.60
20800	18.50	different	-7.61	4.51	-2.96	-5.74	3.92	-0.60
21000	23.00	xtal-xtal	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21000	62.00	bio-bio	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21000	4.50	xtal-bio	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21000	10.50	bio-xtal	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21000	85.00	same	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21000	15.00	different	-8.06	0.95	-3.15	-4.61	2.85	-0.63
21200	25.00	xtal-xtal	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21200	57.00	bio-bio	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21200	8.00	xtal-bio	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21200	10.00	bio-xtal	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21200	82.00	same	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21200	18.00	different	-7.79	2.25	-2.92	-7.03	3.76	-0.60
21400	23.50	xtal-xtal	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21400	60.50	bio-bio	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21400	8.00	xtal-bio	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21400	8.00	bio-xtal	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21400	84.00	same	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21400	16.00	different	-7.73	0.93	-2.96	-5.76	4.01	-0.62
21600	20.00	xtal-xtal	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21600	64.50	bio-bio	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21600	6.00	xtal-bio	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21600	9.50	bio-xtal	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21600	84.50	same	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21600	15.50	different	-7.61	0.78	-2.98	-5.09	3.02	-0.77
21800	23.00	xtal-xtal	-7.71	3.73	-2.84	-2.94	2.68	-0.52
21800	61.50	bio-bio	-7.71	3.73	-2.84	-2.94	2.68	-0.52
21800	9.00	xtal-bio	-7.71	3.73	-2.84	-2.94	2.68	-0.52
21800	6.50	bio-xtal	-7.71	3.73	-2.84	-2.94	2.68	-0.52
21800	84.50	same	-7.71	3.73	-2.84	-2.94	2.68	-0.52
21800	15.50	different	-7.71	3.73	-2.84	-2.94	2.68	-0.52
22000	26.00	xtal-xtal	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22000	56.50	bio-bio	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22000	8.50	xtal-bio	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22000	9.00	bio-xtal	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22000	82.50	same	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22000	17.50	different	-7.49	3.95	-2.93	-5.15	4.14	-0.25
22200	22.50	xtal-xtal	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22200	55.50	bio-bio	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22200	11.00	xtal-bio	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22200	11.00	bio-xtal	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22200	78.00	same	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22200	22.00	different	-8.95	1.56	-2.78	-4.45	4.96	-0.48
22400	29.00	xtal-xtal	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22400	57.00	bio-bio	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22400	6.00	xtal-bio	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22400	8.00	bio-xtal	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22400	86.00	same	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22400	14.00	different	-7.42	2.37	-2.87	-5.13	3.09	-0.42
22600	26.50	xtal-xtal	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22600	54.50	bio-bio	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22600	9.50	xtal-bio	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22600	9.50	bio-xtal	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22600	81.00	same	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22600	19.00	different	-5.81	2.24	-2.57	-8.75	3.03	-0.44
22800	24.00	xtal-xtal	-7.64	2.95	-2.63	-3.15	2.82	-0.43
22800	56.50	bio-bio	-7.64	2.95	-2.63	-3.15	2.82	-0.43
22800	10.50	xtal-bio	-7.64	2.95	-2.63	-3.15	2.82	-0.43
22800	9.00	bio-xtal	-7.64	2.95	-2.63	-3.15	2.82	-0.43
22800	80.50	same	-7.64	2.95	-2.63	-3.15	2.82	-0.43
22800	19.50	different	-7.64	2.95	-2.63	-3.15	2.82	-0.43
23000	27.50	xtal-xtal	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23000	54.50	bio-bio	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23000	8.00	xtal-bio	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23000	10.00	bio-xtal	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23000	82.00	same	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23000	18.00	different	-9.75	2.36	-2.78	-3.32	2.42	-0.40
23200	29.00	xtal-xtal	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23200	51.00	bio-bio	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23200	11.00	xtal-bio	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23200	9.00	bio-xtal	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23200	80.00	same	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23200	20.00	different	-5.99	2.32	-2.69	-7.33	3.21	-0.24
23400	27.00	xtal-xtal	-7.56	2.87	-2.89	-5.21	3.93	-0.24
