datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
59000	3.57	bio-xtal	-0.52	15.62	0.81	-18.66	-2.31	-3.81
59000	84.69	same	-0.52	15.62	0.81	-18.66	-2.31	-3.81
59000	15.31	different	-0.52	15.62	0.81	-18.66	-2.31	-3.81
60000	38.08	xtal-xtal	-0.55	15.62	0.79	-18.66	-2.28	-3.78
60000	46.38	bio-bio	-0.55	15.62	0.79	-18.66	-2.28	-3.78
60000	11.92	xtal-bio	-0.55	15.62	0.79	-18.66	-2.28	-3.78
60000	3.62	bio-xtal	-0.55	15.62	0.79	-18.66	-2.28	-3.78
60000	84.47	same	-0.55	15.62	0.79	-18.66	-2.28	-3.78
60000	15.53	different	-0.55	15.62	0.79	-18.66	-2.28	-3.78
61000	37.92	xtal-xtal	-0.58	15.62	0.76	-18.66	-2.26	-3.76
61000	46.35	bio-bio	-0.58	15.62	0.76	-18.66	-2.26	-3.76
61000	12.08	xtal-bio	-0.58	15.62	0.76	-18.66	-2.26	-3.76
61000	3.65	bio-xtal	-0.58	15.62	0.76	-18.66	-2.26	-3.76
61000	84.27	same	-0.58	15.62	0.76	-18.66	-2.26	-3.76
61000	15.73	different	-0.58	15.62	0.76	-18.66	-2.26	-3.76
62000	37.78	xtal-xtal	-0.61	15.62	0.74	-18.66	-2.23	-3.73
62000	46.30	bio-bio	-0.61	15.62	0.74	-18.66	-2.23	-3.73
62000	12.22	xtal-bio	-0.61	15.62	0.74	-18.66	-2.23	-3.73
62000	3.70	bio-xtal	-0.61	15.62	0.74	-18.66	-2.23	-3.73
62000	84.07	same	-0.61	15.62	0.74	-18.66	-2.23	-3.73
62000	15.93	different	-0.61	15.62	0.74	-18.66	-2.23	-3.73
63000	37.68	xtal-xtal	-0.63	15.62	0.72	-18.66	-2.20	-3.71
63000	46.25	bio-bio	-0.63	15.62	0.72	-18.66	-2.20	-3.71
63000	12.32	xtal-bio	-0.63	15.62	0.72	-18.66	-2.20	-3.71
63000	3.75	bio-xtal	-0.63	15.62	0.72	-18.66	-2.20	-3.71
63000	83.93	same	-0.63	15.62	0.72	-18.66	-2.20	-3.71
63000	16.07	different	-0.63	15.62	0.72	-18.66	-2.20	-3.71
64000	37.54	xtal-xtal	-0.66	15.62	0.70	-18.66	-2.18	-3.68
64000	46.20	bio-bio	-0.66	15.62	0.70	-18.66	-2.18	-3.68
64000	12.46	xtal-bio	-0.66	15.62	0.70	-18.66	-2.18	-3.68
64000	3.80	bio-xtal	-0.66	15.62	0.70	-18.66	-2.18	-3.68
64000	83.74	same	-0.66	15.62	0.70	-18.66	-2.18	-3.68
64000	16.26	different	-0.66	15.62	0.70	-18.66	-2.18	-3.68
65000	37.36	xtal-xtal	-0.69	15.62	0.68	-18.66	-2.15	-3.66
65000	46.14	bio-bio	-0.69	15.62	0.68	-18.66	-2.15	-3.66
65000	12.64	xtal-bio	-0.69	15.62	0.68	-18.66	-2.15	-3.66
65000	3.86	bio-xtal	-0.69	15.62	0.68	-18.66	-2.15	-3.66
65000	83.50	same	-0.69	15.62	0.68	-18.66	-2.15	-3.66
65000	16.50	different	-0.69	15.62	0.68	-18.66	-2.15	-3.66
66000	37.21	xtal-xtal	-0.72	15.62	0.66	-18.66	-2.13	-3.64
66000	46.07	bio-bio	-0.72	15.62	0.66	-18.66	-2.13	-3.64
66000	12.79	xtal-bio	-0.72	15.62	0.66	-18.66	-2.13	-3.64
66000	3.93	bio-xtal	-0.72	15.62	0.66	-18.66	-2.13	-3.64
66000	83.28	same	-0.72	15.62	0.66	-18.66	-2.13	-3.64
66000	16.72	different	-0.72	15.62	0.66	-18.66	-2.13	-3.64
67000	36.99	xtal-xtal	-0.75	15.62	0.64	-18.66	-2.10	-3.62
67000	46.00	bio-bio	-0.75	15.62	0.64	-18.66	-2.10	-3.62
67000	13.01	xtal-bio	-0.75	15.62	0.64	-18.66	-2.10	-3.62
67000	4.00	bio-xtal	-0.75	15.62	0.64	-18.66	-2.10	-3.62
67000	82.99	same	-0.75	15.62	0.64	-18.66	-2.10	-3.62
67000	17.01	different	-0.75	15.62	0.64	-18.66	-2.10	-3.62
68000	36.82	xtal-xtal	-0.78	15.62	0.62	-18.66	-2.07	-3.59
68000	45.94	bio-bio	-0.78	15.62	0.62	-18.66	-2.07	-3.59
68000	13.18	xtal-bio	-0.78	15.62	0.62	-18.66	-2.07	-3.59
68000	4.06	bio-xtal	-0.78	15.62	0.62	-18.66	-2.07	-3.59
68000	82.76	same	-0.78	15.62	0.62	-18.66	-2.07	-3.59
68000	17.24	different	-0.78	15.62	0.62	-18.66	-2.07	-3.59
69000	36.61	xtal-xtal	-0.81	15.62	0.60	-18.66	-2.04	-3.57
69000	45.86	bio-bio	-0.81	15.62	0.60	-18.66	-2.04	-3.57
69000	13.39	xtal-bio	-0.81	15.62	0.60	-18.66	-2.04	-3.57
69000	4.14	bio-xtal	-0.81	15.62	0.60	-18.66	-2.04	-3.57
69000	82.47	same	-0.81	15.62	0.60	-18.66	-2.04	-3.57
69000	17.53	different	-0.81	15.62	0.60	-18.66	-2.04	-3.57
70000	36.41	xtal-xtal	-0.84	15.62	0.57	-18.66	-2.02	-3.55
70000	45.76	bio-bio	-0.84	15.62	0.57	-18.66	-2.02	-3.55
70000	13.59	xtal-bio	-0.84	15.62	0.57	-18.66	-2.02	-3.55
70000	4.24	bio-xtal	-0.84	15.62	0.57	-18.66	-2.02	-3.55
70000	82.17	same	-0.84	15.62	0.57	-18.66	-2.02	-3.55
70000	17.83	different	-0.84	15.62	0.57	-18.66	-2.02	-3.55
71000	36.22	xtal-xtal	-0.87	15.62	0.55	-18.66	-1.99	-3.53
71000	45.69	bio-bio	-0.87	15.62	0.55	-18.66	-1.99	-3.53
71000	13.78	xtal-bio	-0.87	15.62	0.55	-18.66	-1.99	-3.53
71000	4.31	bio-xtal	-0.87	15.62	0.55	-18.66	-1.99	-3.53
71000	81.91	same	-0.87	15.62	0.55	-18.66	-1.99	-3.53
71000	18.09	different	-0.87	15.62	0.55	-18.66	-1.99	-3.53
72000	36.01	xtal-xtal	-0.89	15.62	0.53	-18.66	-1.97	-3.51
72000	45.64	bio-bio	-0.89	15.62	0.53	-18.66	-1.97	-3.51
72000	13.99	xtal-bio	-0.89	15.62	0.53	-18.66	-1.97	-3.51
72000	4.36	bio-xtal	-0.89	15.62	0.53	-18.66	-1.97	-3.51
72000	81.65	same	-0.89	15.62	0.53	-18.66	-1.97	-3.51
72000	18.35	different	-0.89	15.62	0.53	-18.66	-1.97	-3.51
73000	35.83	xtal-xtal	-0.92	15.62	0.52	-18.66	-1.94	-3.48
73000	45.58	bio-bio	-0.92	15.62	0.52	-18.66	-1.94	-3.48
73000	14.17	xtal-bio	-0.92	15.62	0.52	-18.66	-1.94	-3.48
73000	4.42	bio-xtal	-0.92	15.62	0.52	-18.66	-1.94	-3.48
73000	81.41	same	-0.92	15.62	0.52	-18.66	-1.94	-3.48
73000	18.59	different	-0.92	15.62	0.52	-18.66	-1.94	-3.48
74000	35.66	xtal-xtal	-0.95	15.62	0.50	-18.66	-1.91	-3.46
74000	45.52	bio-bio	-0.95	15.62	0.50	-18.66	-1.91	-3.46
74000	14.34	xtal-bio	-0.95	15.62	0.50	-18.66	-1.91	-3.46
74000	4.48	bio-xtal	-0.95	15.62	0.50	-18.66	-1.91	-3.46
74000	81.19	same	-0.95	15.62	0.50	-18.66	-1.91	-3.46
74000	18.81	different	-0.95	15.62	0.50	-18.66	-1.91	-3.46
75000	35.48	xtal-xtal	-0.98	15.62	0.48	-18.66	-1.89	-3.44
75000	45.45	bio-bio	-0.98	15.62	0.48	-18.66	-1.89	-3.44
75000	14.52	xtal-bio	-0.98	15.62	0.48	-18.66	-1.89	-3.44
75000	4.55	bio-xtal	-0.98	15.62	0.48	-18.66	-1.89	-3.44
75000	80.93	same	-0.98	15.62	0.48	-18.66	-1.89	-3.44
75000	19.07	different	-0.98	15.62	0.48	-18.66	-1.89	-3.44
76000	35.28	xtal-xtal	-1.00	15.62	0.46	-18.66	-1.87	-3.42
76000	45.43	bio-bio	-1.00	15.62	0.46	-18.66	-1.87	-3.42
76000	14.65	xtal-bio	-1.00	15.62	0.46	-18.66	-1.87	-3.42
76000	4.64	bio-xtal	-1.00	15.62	0.46	-18.66	-1.87	-3.42
76000	80.71	same	-1.00	15.62	0.46	-18.66	-1.87	-3.42
76000	19.29	different	-1.00	15.62	0.46	-18.66	-1.87	-3.42
77000	34.82	xtal-xtal	-1.03	15.62	0.44	-18.66	-1.84	-3.40
77000	45.72	bio-bio	-1.03	15.62	0.44	-18.66	-1.84	-3.40
77000	14.46	xtal-bio	-1.03	15.62	0.44	-18.66	-1.84	-3.40
77000	5.00	bio-xtal	-1.03	15.62	0.44	-18.66	-1.84	-3.40
77000	80.54	same	-1.03	15.62	0.44	-18.66	-1.84	-3.40
77000	19.46	different	-1.03	15.62	0.44	-18.66	-1.84	-3.40
78000	34.37	xtal-xtal	-1.06	15.62	0.42	-18.66	-1.81	-3.38
78000	46.03	bio-bio	-1.06	15.62	0.42	-18.66	-1.81	-3.38
78000	14.27	xtal-bio	-1.06	15.62	0.42	-18.66	-1.81	-3.38
78000	5.33	bio-xtal	-1.06	15.62	0.42	-18.66	-1.81	-3.38
78000	80.40	same	-1.06	15.62	0.42	-18.66	-1.81	-3.38
78000	19.60	different	-1.06	15.62	0.42	-18.66	-1.81	-3.38
79000	33.94	xtal-xtal	-1.09	15.62	0.40	-18.66	-1.79	-3.36
79000	46.31	bio-bio	-1.09	15.62	0.40	-18.66	-1.79	-3.36
79000	14.09	xtal-bio	-1.09	15.62	0.40	-18.66	-1.79	-3.36
79000	5.66	bio-xtal	-1.09	15.62	0.40	-18.66	-1.79	-3.36
79000	80.25	same	-1.09	15.62	0.40	-18.66	-1.79	-3.36
79000	19.75	different	-1.09	15.62	0.40	-18.66	-1.79	-3.36
80000	33.51	xtal-xtal	-1.12	15.62	0.38	-18.66	-1.77	-3.34
80000	46.61	bio-bio	-1.12	15.62	0.38	-18.66	-1.77	-3.34
80000	13.91	xtal-bio	-1.12	15.62	0.38	-18.66	-1.77	-3.34
80000	5.96	bio-xtal	-1.12	15.62	0.38	-18.66	-1.77	-3.34
80000	80.13	same	-1.12	15.62	0.38	-18.66	-1.77	-3.34
80000	19.87	different	-1.12	15.62	0.38	-18.66	-1.77	-3.34
81000	33.10	xtal-xtal	-1.15	15.62	0.36	-18.66	-1.74	-3.32
81000	46.88	bio-bio	-1.15	15.62	0.36	-18.66	-1.74	-3.32
81000	13.74	xtal-bio	-1.15	15.62	0.36	-18.66	-1.74	-3.32
81000	6.28	bio-xtal	-1.15	15.62	0.36	-18.66	-1.74	-3.32
81000	79.98	same	-1.15	15.62	0.36	-18.66	-1.74	-3.32
81000	20.02	different	-1.15	15.62	0.36	-18.66	-1.74	-3.32
82000	32.70	xtal-xtal	-1.18	15.62	0.34	-18.66	-1.72	-3.30
82000	47.18	bio-bio	-1.18	15.62	0.34	-18.66	-1.72	-3.30
82000	13.57	xtal-bio	-1.18	15.62	0.34	-18.66	-1.72	-3.30
82000	6.55	bio-xtal	-1.18	15.62	0.34	-18.66	-1.72	-3.30
82000	79.87	same	-1.18	15.62	0.34	-18.66	-1.72	-3.30
82000	20.13	different	-1.18	15.62	0.34	-18.66	-1.72	-3.30
83000	32.30	xtal-xtal	-1.21	15.62	0.32	-18.66	-1.69	-3.28
83000	47.43	bio-bio	-1.21	15.62	0.32	-18.66	-1.69	-3.28
83000	13.41	xtal-bio	-1.21	15.62	0.32	-18.66	-1.69	-3.28
83000	6.86	bio-xtal	-1.21	15.62	0.32	-18.66	-1.69	-3.28
83000	79.73	same	-1.21	15.62	0.32	-18.66	-1.69	-3.28
83000	20.27	different	-1.21	15.62	0.32	-18.66	-1.69	-3.28
84000	31.92	xtal-xtal	-1.23	15.62	0.31	-18.66	-1.67	-3.26
84000	47.68	bio-bio	-1.23	15.62	0.31	-18.66	-1.67	-3.26
84000	13.25	xtal-bio	-1.23	15.62	0.31	-18.66	-1.67	-3.26
84000	7.16	bio-xtal	-1.23	15.62	0.31	-18.66	-1.67	-3.26
84000	79.59	same	-1.23	15.62	0.31	-18.66	-1.67	-3.26
84000	20.41	different	-1.23	15.62	0.31	-18.66	-1.67	-3.26
85000	31.54	xtal-xtal	-1.26	15.62	0.29	-18.66	-1.64	-3.25
85000	47.97	bio-bio	-1.26	15.62	0.29	-18.66	-1.64	-3.25
85000	13.10	xtal-bio	-1.26	15.62	0.29	-18.66	-1.64	-3.25
85000	7.39	bio-xtal	-1.26	15.62	0.29	-18.66	-1.64	-3.25
85000	79.51	same	-1.26	15.62	0.29	-18.66	-1.64	-3.25
85000	20.49	different	-1.26	15.62	0.29	-18.66	-1.64	-3.25
86000	31.17	xtal-xtal	-1.29	15.62	0.27	-18.66	-1.61	-3.23
86000	48.24	bio-bio	-1.29	15.62	0.27	-18.66	-1.61	-3.23
86000	12.94	xtal-bio	-1.29	15.62	0.27	-18.66	-1.61	-3.23
86000	7.64	bio-xtal	-1.29	15.62	0.27	-18.66	-1.61	-3.23
86000	79.41	same	-1.29	15.62	0.27	-18.66	-1.61	-3.23
86000	20.59	different	-1.29	15.62	0.27	-18.66	-1.61	-3.23
87000	30.82	xtal-xtal	-1.31	15.62	0.25	-18.66	-1.59	-3.21
87000	48.49	bio-bio	-1.31	15.62	0.25	-18.66	-1.59	-3.21
87000	12.79	xtal-bio	-1.31	15.62	0.25	-18.66	-1.59	-3.21
87000	7.90	bio-xtal	-1.31	15.62	0.25	-18.66	-1.59	-3.21
87000	79.31	same	-1.31	15.62	0.25	-18.66	-1.59	-3.21
87000	20.69	different	-1.31	15.62	0.25	-18.66	-1.59	-3.21
88000	30.47	xtal-xtal	-1.34	15.62	0.23	-18.66	-1.56	-3.19
88000	48.76	bio-bio	-1.34	15.62	0.23	-18.66	-1.56	-3.19
88000	12.65	xtal-bio	-1.34	15.62	0.23	-18.66	-1.56	-3.19
88000	8.13	bio-xtal	-1.34	15.62	0.23	-18.66	-1.56	-3.19
88000	79.22	same	-1.34	15.62	0.23	-18.66	-1.56	-3.19
88000	20.78	different	-1.34	15.62	0.23	-18.66	-1.56	-3.19
89000	30.12	xtal-xtal	-1.36	15.62	0.22	-18.66	-1.54	-3.17
89000	48.99	bio-bio	-1.36	15.62	0.22	-18.66	-1.54	-3.17
89000	12.51	xtal-bio	-1.36	15.62	0.22	-18.66	-1.54	-3.17
89000	8.38	bio-xtal	-1.36	15.62	0.22	-18.66	-1.54	-3.17
89000	79.12	same	-1.36	15.62	0.22	-18.66	-1.54	-3.17
89000	20.88	different	-1.36	15.62	0.22	-18.66	-1.54	-3.17
90000	29.79	xtal-xtal	-1.39	15.62	0.20	-18.66	-1.51	-3.15
90000	49.23	bio-bio	-1.39	15.62	0.20	-18.66	-1.51	-3.15
90000	12.37	xtal-bio	-1.39	15.62	0.20	-18.66	-1.51	-3.15
90000	8.61	bio-xtal	-1.39	15.62	0.20	-18.66	-1.51	-3.15
90000	79.02	same	-1.39	15.62	0.20	-18.66	-1.51	-3.15
90000	20.98	different	-1.39	15.62	0.20	-18.66	-1.51	-3.15
91000	29.46	xtal-xtal	-1.41	15.62	0.18	-18.66	-1.48	-3.13
91000	49.44	bio-bio	-1.41	15.62	0.18	-18.66	-1.48	-3.13
91000	12.23	xtal-bio	-1.41	15.62	0.18	-18.66	-1.48	-3.13
91000	8.86	bio-xtal	-1.41	15.62	0.18	-18.66	-1.48	-3.13
91000	78.91	same	-1.41	15.62	0.18	-18.66	-1.48	-3.13
91000	21.09	different	-1.41	15.62	0.18	-18.66	-1.48	-3.13
92000	29.14	xtal-xtal	-1.44	15.62	0.16	-18.66	-1.46	-3.12
92000	49.65	bio-bio	-1.44	15.62	0.16	-18.66	-1.46	-3.12
92000	12.10	xtal-bio	-1.44	15.62	0.16	-18.66	-1.46	-3.12
92000	9.11	bio-xtal	-1.44	15.62	0.16	-18.66	-1.46	-3.12
92000	78.79	same	-1.44	15.62	0.16	-18.66	-1.46	-3.12
92000	21.21	different	-1.44	15.62	0.16	-18.66	-1.46	-3.12
